organizations_id,CDPNAME,ADDCITY,COUNTRY,ORGTYPE,Sector,Size,Unrestricted_operating_bottomline,year
6125,SOL-LA Music Academy,Santa Monica,USA,501(c)3 nonprofit organization,Arts Education,Medium,-0.0443600395431181,2022
6145,Dancing Wheels Company & School,Cleveland,USA,501(c)3 nonprofit organization,Dance,Medium,0.3739481936368981,2022
6147,Near West Theatre,Cleveland,USA,501(c)3 nonprofit organization,Theater,Medium,-0.4844167699028493,2022
6167,The Cleveland Museum of Art,Cleveland,USA,501(c)3 nonprofit organization,Art Museums,Large,0.1273223557425849,2022
6192,"Museum of Contemporary Art, Cleveland",Cleveland,USA,501(c)3 nonprofit organization,Community,Large,0.251760059977145,2022
6231,Great Lakes Theater,Cleveland,USA,501(c)3 nonprofit organization,Theater,Large,0.2568851154569117,2022
6242,Cantemus Chamber Chorus,Ipswich,USA,501(c)3 nonprofit organization,Music,Small,-0.0976911254252508,2022
6254,Brookline Music School,Brookline,USA,501(c)3 nonprofit organization,Arts Education,Medium,-0.0583000599943344,2022
6282,The Children's Theatre of Cincinnati,Cincinnati,USA,501(c)3 nonprofit organization,Theater,Large,0.0230553038610152,2022
6323,Concord Chamber Music Society,Concord,USA,501(c)3 nonprofit organization,Music,Small,0.104937847675297,2022
6353,Verb Ballets,Cleveland,USA,501(c)3 nonprofit organization,Dance,Medium,-0.0885890202371851,2022
6364,Center for Arts-Inspired Learning,Cleveland,USA,501(c)3 nonprofit organization,Arts Education,Medium,-0.0461083778359467,2022
6370,Radius Ensemble,Concord,USA,501(c)3 nonprofit organization,Music,Small,0.0884855116775557,2022
6416,The Concert Singers,Los Angeles,USA,501(c)3 nonprofit organization,Music,Small,0.2511966850039294,2022
6419,Raven Theatre Company,Chicago,USA,501(c)3 nonprofit organization,Theater,Medium,0.0188428564383986,2022
6433,Contemporary Youth Orchestra,Cleveland,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.2485537077382652,2022
6490,Arthur Ross Gallery,Philadelphia,USA,Program or department within a parent organizatio,Art Museums,Small,-0.1556620320650736,2022
6513,BalletMet,Columbus,USA,501(c)3 nonprofit organization,Dance,Large,0.2477624217935202,2022
6518,Cashion Cultural Legacy,San Jose,USA,501(c)3 nonprofit organization,Dance,Medium,0.7784157803853852,2022
6519,Columbus Museum of Art,Columbus,USA,501(c)3 nonprofit organization,Art Museums,Large,0.1365433934180436,2022
6529,Lima Symphony Orchestra,Lima,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.0848104078053575,2022
6534,GroundWorks DanceTheater,Cleveland,USA,501(c)3 nonprofit organization,Dance,Medium,-0.0526050604926132,2022
6557,Dance in the Parks,Chicago,USA,501(c)3 nonprofit organization,Dance,Small,-0.1891540298623381,2022
6578,Apollo's Fire,Cleveland Hei,USA,501(c)3 nonprofit organization,Symphony Orchestras,Large,0.2427962354870465,2022
6581,Chagrin Valley Little Theatre,Chagrin Falls,USA,501(c)3 nonprofit organization,Theater,Small,0.1764340924954114,2022
6620,K12 Gallery for Young People,Dayton,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.0,2022
6622,Springfield Museums Corp. (dba Springfield Museums),Springfield,USA,501(c)3 nonprofit organization,Other Museums,Large,0.413205653090864,2022
6695,Cincinnati Playhouse in the Park,Cincinnati,USA,501(c)3 nonprofit organization,Theater,Large,0.2506515570597983,2022
6741,Delaware County Cultural Arts Center,Delaware,USA,501(c)3 nonprofit organization,Community,Medium,0.539709323788836,2022
6747,Ensemble Theatre Cincinnati,Cincinnati,USA,501(c)3 nonprofit organization,Theater,Large,0.0379727872955354,2022
6821,Boston City Singers,Boston,USA,501(c)3 nonprofit organization,Music,Medium,0.0891400549729771,2022
6843,Chicago Tap Theatre,Chicago,USA,501(c)3 nonprofit organization,Dance,Medium,0.1304298647103735,2022
6852,The Newberry Consort,Chicago,USA,501(c)3 nonprofit organization,Music,Medium,0.5051710071355495,2022
6862,Valley Art Center,Chagrin Falls,USA,501(c)3 nonprofit organization,Community,Medium,0.0082948866479746,2022
6907,Maltz Museum of Jewish Heritage,Beachwood,USA,501(c)3 nonprofit organization,Other Museums,Large,-0.1723242147250853,2022
6922,Columbus Symphony Orchestra,Columbus,USA,501(c)3 nonprofit organization,Symphony Orchestras,Large,0.2873536925429727,2022
6953,Inlet Dance Theatre,Cleveland,USA,501(c)3 nonprofit organization,Dance,Medium,-0.0617485152194206,2022
6955,Theater Wit,Chicago,USA,501(c)3 nonprofit organization,Theater,Medium,-0.083981530045674,2022
6998,CAPA,Columbus,USA,501(c)3 nonprofit organization,Performing Arts Centers,Large,0.6218347164646792,2022
7000,Contemporary American Theatre Company (CATCO),Columbus,USA,501(c)3 nonprofit organization,Theater,Medium,0.0749141736145169,2022
7038,Actors' Theatre of Columbus,Columbus,USA,501(c)3 nonprofit organization,Theater,Small,-0.0054961490916036,2022
7052,Broadway School of Music and the Arts,Cleveland,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.0437638774263937,2022
7097,Taft Museum of Art,Cincinnati,USA,501(c)3 nonprofit organization,Other Museums,Large,-0.7916374804475681,2022
7110,City of Upper Arlington,Columbus,USA,Program or department within a,Community,Small,0.6241780767916744,2022
7154,Cincinnati Chamber Orchestra,Cincinnati,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,-0.396430450285447,2022
7158,"Northern Ohio Children's Performing Music Foundation, Inc",Cleveland,USA,501(c)3 nonprofit organization,Music,Medium,-0.4889841844362263,2022
7180,"Community Arts Project, Inc. (dba The King Arts Complex)",Columbus,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,0.5396535989686192,2022
7212,Fine Line Creative Arts Center,Saint Charles,USA,501(c)3 nonprofit organization,Arts Education,Medium,-0.0333083194051233,2022
7222,ProMusica Chamber Orchestra,Columbus,USA,501(c)3 nonprofit organization,General Performing Arts,Medium,-0.1107977068801603,2022
7281,Jazz Arts Group,Columbus,USA,501(c)3 nonprofit organization,Music,Large,0.2874674451023702,2022
7293,Opera Columbus,Columbus,USA,501(c)3 nonprofit organization,Opera,Medium,-0.1237331287842932,2022
7329,sjdanceco,San Jose,USA,501(c)3 nonprofit organization,Dance,Small,0.1420011819296095,2022
7399,Bi-Okoto Drum and Dance Theatre,Cincinnati,USA,501(c)3 nonprofit organization,Community,Medium,0.0348177847049896,2022
7432,The Cleveland Opera,Cleveland,USA,501(c)3 nonprofit organization,Opera,Small,0.0417349412146702,2022
7635,Contemporary Arts Center,Cincinnati,USA,501(c)3 nonprofit organization,Art Museums,Medium,-0.9530291541731568,2022
7646,Columbus Dance Theatre,Columbus,USA,501(c)3 nonprofit organization,Dance,Medium,0.0891970022713746,2022
7650,Lincoln Theatre Association,Columbus,USA,501(c)3 nonprofit organization,Theater,Medium,0.3204674861330633,2022
7709,"Toledo Cultural Arts Center, Inc.",Toledo,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,-0.2734194232425181,2022
7760,Mansfield Art Center,Mansfield,USA,501(c)3 nonprofit organization,Community,Medium,-0.1043963339694538,2022
7853,Columbus Children's Theatre,Columbus,USA,501(c)3 nonprofit organization,Theater,Medium,0.6574440499570562,2022
7939,Dobama Theatre,Cleveland Hei,USA,501(c)3 nonprofit organization,Theater,Medium,0.1474538891901962,2022
8011,Playwrights' Preview Productions,New York,USA,501(c)3 nonprofit organization,Theater,Medium,0.2930029848430621,2022
8101,"ArtsWorcester, Inc.",Worcester,USA,501(c)3 nonprofit organization,Arts Education,Medium,-0.5510102374028543,2022
8108,Palace Cultural Arts Association,Marion,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,1.1727592834683775,2022
8109,Greater Akron Musical Association,Akron,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.2424567401037966,2022
8182,Know Theatre of Cincinnati,Cincinnati,USA,501(c)3 nonprofit organization,Theater,Medium,0.3035587429627036,2022
8185,Cincinnati Museum Association,Cincinnati,USA,501(c)3 nonprofit organization,Art Museums,Large,0.0524604813531403,2022
8191,826CHI,Chicago,USA,501(c)3 nonprofit organization,Arts Education,Medium,-0.3498992194031992,2022
8202,Rosewood Arts Centre,Kettering,USA,Program or department within a,Community,Medium,0.0,2022
8220,McDonough Museum of Art,Youngstown,USA,Program or department within a,Community,Small,-0.0039769356714045,2022
8224,"Darke County Center for the Arts, Inc.",Greenville,USA,501(c)3 nonprofit organization,Community,Medium,-0.3581667018704968,2022
8230,Portland Opera,Portland,USA,501(c)3 nonprofit organization,Opera,Large,0.0423166370565342,2022
8240,Blue Ash/Montgomery Symphony Orchestra,Cincinnati,USA,501(c)3 nonprofit organization,Symphony Orchestras,Small,0.155888398925765,2022
8241,Gateway Arts Council,Sidney,USA,501(c)3 nonprofit organization,Community,Medium,-0.0647158131682611,2022
8243,The Butler Institute of American Art,Youngstown,USA,501(c)3 nonprofit organization,Art Museums,Medium,-2.3511312862324534,2022
8269,Canton Symphony Orchestra,Canton,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,-0.5051522530981389,2022
8284,Cincinnati Shakespeare Company,Cincinnati,USA,501(c)3 nonprofit organization,Theater,Large,0.6950669633060663,2022
8286,Washington Township Town Hall Theatre,Dayton,USA,Program or department within a,Theater,Small,0.0,2022
8302,Kettering Children's Choir,Kettering,USA,501(c)3 nonprofit organization,Music,Small,-0.010615873570625,2022
8313,Tuesday Musical Association,Akron,USA,501(c)3 nonprofit organization,Music,Medium,-0.4239255498640972,2022
8336,Ashtabula Arts Center,Ashtabula,USA,501(c)3 nonprofit organization,Community,Medium,-0.2148265942612062,2022
8368,Toledo Museum of Art,Toledo,USA,501(c)3 nonprofit organization,Art Museums,Large,-0.9026995194003914,2022
8371,The Dayton Art Institute,Dayton,USA,501(c)3 nonprofit organization,Art Museums,Medium,-0.676890668604534,2022
8375,Magical Theatre Company,Barberton,USA,501(c)3 nonprofit organization,Theater,Small,0.6350110333110489,2022
8384,Culture Works,Dayton,USA,501(c)3 nonprofit organization,Community,Medium,-0.3903399442543901,2022
8400,Canton Ballet,Canton,USA,501(c)3 nonprofit organization,Dance,Medium,0.1082477072450366,2022
8410,"Champaign County Arts Council, Inc.",Urbana,USA,501(c)3 nonprofit organization,Community,Small,0.170733450037512,2022
8423,Dayton Visual Arts Center,Dayton,USA,501(c)3 nonprofit organization,Community,Medium,-0.2510841750557395,2022
8429,Toledo Opera Association,Toledo,USA,501(c)3 nonprofit organization,Opera,Medium,0.1365911473902737,2022
8435,Cleveland Jazz Orchestra,Broadview Hei,USA,501(c)3 nonprofit organization,Music,Medium,0.6098148842460025,2022
8436,Cincinnati Ballet,Cincinnati,USA,501(c)3 nonprofit organization,Dance,Large,0.9273284306196052,2022
8441,Cincinnati May Festival,Cincinnati,USA,501(c)3 nonprofit organization,Music,Large,-0.2858652953658596,2022
8450,Cincinnati Symphony Orchestra,Cincinnati,USA,501(c)3 nonprofit organization,Symphony Orchestras,Large,-0.0389665379097463,2022
8456,Ensemble Theatre of Cleveland,Cleveland Hts,USA,501(c)3 nonprofit organization,Theater,Small,0.63454213908619,2022
8457,Linton Chamber Music,Cincinnati,USA,501(c)3 nonprofit organization,Music,Medium,-0.0322858959222595,2022
8471,Ohio Valley Summer Theater,Athens,USA,501(c)3 nonprofit organization,Theater,Small,-0.3118225385137497,2022
8478,The Newark Midland Theatre Association,Newark,USA,501(c)3 nonprofit organization,Theater,Medium,0.582507781379908,2022
8487,Dayton Contemporary Dance Company,Dayton,USA,501(c)3 nonprofit organization,Dance,Large,-0.3622392553968658,2022
8504,Richland Academy of the Arts,Mansfield,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.3111145065219708,2022
8511,Portsmouth Area Arts Council,Portsmouth,USA,501(c)3 nonprofit organization,Community,Small,0.0708528069500192,2022
8560,Tuscarawas County Center for the Arts,New Philadelp,USA,501(c)3 nonprofit organization,Community,Small,2.833117762069484,2022
8595,Kennedy Museum of Art,Athens,USA,Program or department within a parent organizatio,Art Museums,Small,-0.9482809679602888,2022
8603,Wick Poetry Center,Kent,USA,Program or department within a,Community,Medium,0.0845049258795823,2022
8630,Summit Choral Society,Akron,USA,501(c)3 nonprofit organization,Music,Medium,0.1326710098748511,2022
8654,Stuart's Opera House,Nelsonville,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,-0.0644430049981472,2022
8676,"United Irish of Dayton, Inc.",Dayton,USA,501(c)3 nonprofit organization,Community,Medium,0.0820605787636527,2022
8713,"Arts Place, Inc.",Saint Marys,USA,501(c)3 nonprofit organization,Community,Medium,-0.4190047601254204,2022
8716,Community Hall Foundation Inc. dba Akron Civic Theatre,Akron,USA,501(c)3 nonprofit organization,Performing Arts Centers,Large,0.5924341634811978,2022
8737,Fairmount Center for the Arts,Novelty,USA,501(c)3 nonprofit organization,Arts Education,Medium,-0.0147635561160151,2022
8739,Pasadena Master Chorale Association,Pasadena,USA,501(c)3 nonprofit organization,Music,Small,-0.2560521503491534,2022
8746,"Players Guild of Canton, Inc.",Canton,USA,501(c)3 nonprofit organization,Theater,Medium,0.0485151227569995,2022
8755,MUSE Cincinnati's Women's Choir,Cincinnati,USA,501(c)3 nonprofit organization,Music,Small,0.1022420982655466,2022
8781,Council for the Arts of Greater Lima,Lima,USA,501(c)3 nonprofit organization,Community,Small,-0.1037609133646742,2022
8785,Kennedy Heights Arts Center,Cincinnati,USA,501(c)3 nonprofit organization,Community,Medium,0.0476164379711794,2022
8812,Ohio Light Opera,Wooster,USA,501(c)3 nonprofit organization,General Performing Arts,Medium,-0.201469852896126,2022
8819,Masterworks Chorale,Toledo,USA,501(c)3 nonprofit organization,Music,Small,-0.0294173467451129,2022
8824,Tiffin Theatre Inc,Tiffin,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,0.3150498214424542,2022
8829,Akron Art Museum,Akron,USA,501(c)3 nonprofit organization,Art Museums,Medium,0.1860998219473725,2022
8836,Ballet Theatre of Toledo,Holland,USA,501(c)3 nonprofit organization,Dance,Medium,-0.2009422351825286,2022
8864,"School of Art Galleries, Kent State University",Kent,USA,Program or department within a,Community,Small,0.0063883541867179,2022
8865,Pomerene Center for the Arts,Coshocton,USA,501(c)3 nonprofit organization,Community,Small,-0.1293653848706479,2022
8873,Vocal Arts Ensemble of Cincinnati,Cincinnati,USA,501(c)3 nonprofit organization,Music,Medium,0.4444828889599628,2022
8876,Canton Museum of Art,Canton,USA,501(c)3 nonprofit organization,Art Museums,Small,-0.7366564491644197,2022
8877,Cuyahoga Valley Youth Ballet d.b.a. Ballet Excel Ohio,Cuyahoga Fall,USA,501(c)3 nonprofit organization,Dance,Small,0.0388521747015948,2022
8881,Peggy R. McConnell Arts Center of Worthington,Columbus,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,0.1449328331721399,2022
8882,Southern Ohio Museum Corporation,Portsmouth,USA,501(c)3 nonprofit organization,Art Museums,Small,-0.2801740796128577,2022
8887,Free Street Theater,Chicago,USA,501(c)3 nonprofit organization,Community,Medium,-0.1480493875735596,2022
8894,Lake Erie Nature & Science Center,Bay Village,USA,501(c)3 nonprofit organization,Other Museums,Medium,0.0578830650346792,2022
8895,Asian Festival Corp,Delaware,USA,501(c)3 nonprofit organization,Community,Small,1.285688461060457,2022
8942,Fitton Center for Creative Arts,Hamilton,USA,501(c)3 nonprofit organization,Community,Medium,0.0416351397894953,2022
8945,Baltimore Concert Opera,Baltimore,USA,501(c)3 nonprofit organization,Opera,Medium,-0.509640916766599,2022
8968,ROY G BIV Gallery for Emerging Artists,Columbus,USA,501(c)3 nonprofit organization,Community,Small,0.3264630768677385,2022
8991,Music of the Baroque,Chicago,USA,501(c)3 nonprofit organization,Music,Large,0.1663687182041502,2022
9204,Cassidy Theatre Inc.,Cleveland,USA,501(c)3 nonprofit organization,Theater,Small,0.099226011885683,2022
9205,Bowling Green State University Art Galleries,Bowling Green,USA,Program or department within a,Art Museums,Small,0.003188323885832,2022
9207,citymusic cleveland,Cleveland Hei,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,-0.1458436864987784,2022
9219,Holland Symphony Orchestra,Holland,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,-0.3444636793395033,2022
9230,"Wayne State University College of Fine, Performing and Communication Ar",Detroit,USA,Program or department within a parent organizatio,Theater,Large,-0.0988636914617746,2022
9242,Old Town Playhouse,Traverse City,USA,501(c)3 nonprofit organization,Theater,Medium,0.2794506017095375,2022
9361,Artists Creating Together,Grand Rapids,USA,501(c)3 nonprofit organization,Arts Education,Medium,-0.127971683092958,2022
9411,SHARP Dance Company,Philadelphia,USA,501(c)3 nonprofit organization,Dance,Small,-0.6243729625935904,2022
9419,Quire Cleveland,Cleveland Hei,USA,501(c)3 nonprofit organization,Music,Small,0.2181566670283172,2022
